ID,Weight,Length,Width,Height,UOM Code,Fit ratio
5460,578,255,255,19,EA,100
5461,129,35,75,150,EA,100
5462,179,67,67,140,EA,100
5463,101,280,200,21,EA,100
5464,99,95,95,210,EA,100
5465,218,74,74,238,EA,100
5466,88,255,50,35,EA,100
5467,250,85,85,190,EA,100
5468,285,155,115,120,EA,100
5469,170,72,72,260,EA,100
5470,603,180,77,137,EA,100
5471,137,265,55,30,EA,100
5472,1380,175,205,250,EA,100
5473,508,290,235,175,EA,98
5474,508,290,235,175,EA,98
5475,508,290,235,175,EA,98
5476,508,290,235,175,EA,98
5477,508,290,235,175,EA,98
5478,508,290,235,175,EA,98
5479,508,290,235,175,EA,98
5480,508,290,235,175,EA,98
5481,1,30,30,1,EA,100
5482,1,30,30,1,EA,100
5483,2,50,20,2,EA,100
5484,2,50,20,2,EA,100
5485,2,50,20,2,EA,100
5486,2,50,20,2,EA,100
5487,2,50,20,2,EA,100
5488,11,25,25,2,EA,100
5489,11,25,25,2,EA,100
5490,11,25,25,2,EA,100
5491,11,25,25,2,EA,100
5492,11,25,25,2,EA,100
5493,11,25,25,2,EA,100
5494,123,240,120,5,EA,100
5495,123,240,120,5,EA,100
5496,123,240,120,5,EA,100
5497,123,240,120,5,EA,100
5498,123,240,120,5,EA,100
5499,123,240,120,5,EA,100
5500,2,50,20,2,EA,100
5501,2,50,20,2,EA,100
5502,11,25,25,2,EA,100
5503,123,240,120,5,EA,100
5504,2489,375,110,255,EA,100
5505,340,130,115,85,EA,100
5506,428,100,100,235,EA,100
5507,428,100,100,235,EA,100
5508,107,230,250,20,EA,100
5509,120,260,240,20,EA,100
5510,131,230,250,20,EA,100
5511,141,250,230,20,EA,100
5512,135,250,230,20,EA,100
5513,161,230,250,20,EA,100
5519,16,210,150,1,EA,100
5551,640,100,100,190,EA,100
5552,1909,235,135,310,EA,100
5608,405,170,240,30,EA,100
5609,440,143,52,145,EA,100
5610,68,125,85,40,EA,100
5611,68,125,85,40,EA,100
5612,68,125,85,40,EA,100
5613,68,125,85,40,EA,100
5614,115,104,118,30,EA,100
5615,655,230,180,70,EA,100
5616,302,100,100,163,EA,100
5617,391,290,230,50,EA,100
5618,234,102,100,134,EA,100
5619,235,102,100,134,EA,100
5620,232,102,100,134,EA,100
5621,70,70,70,200,EA,100
5622,70,70,70,200,EA,100
5623,125,130,115,85,EA,100
5624,153,75,75,187,EA,100
5626,263,400,110,25,EA,100
5627,342,75,75,275,EA,100
5629,286,260,140,80,EA,100
5631,252,200,202,28,EA,100
5632,280,200,202,28,EA,100
5633,3187,345,300,175,EA,100
5634,605,400,250,115,EA,100
5635,330,194,131,55,EA,100
5636,335,75,75,275,EA,100
5637,330,247,175,10,EA,100
5638,410,179,65,125,EA,100
5639,545,80,80,240,EA,100
5640,312,70,70,240,EA,100
5642,103,50,50,90,EA,100
5670,12,79,79,5,EA,100
5672,103,50,50,90,EA,100
5673,103,50,50,90,EA,100
5681,109,125,31,125,EA,100
5682,109,126,31,126,EA,100
5684,109,125,31,125,EA,100
5686,109,125,31,125,EA,100
5687,1841,307,295,37,EA,100
5691,431,190,255,5,EA,100
5699,639,100,100,190,EA,100
5700,43,23,4,2,EA,100
5706,239,125,146,59,EA,100
5707,239,125,146,59,EA,100
5714,239,125,146,59,EA,100
5715,239,125,146,59,EA,100
5716,90,145,90,150,EA,100
5826,76,53,53,97,EA,100
5833,637,100,100,190,EA,100
5839,105,90,50,50,EA,100
5937,904,216,216,19,EA,100
5947,331,185,60,85,EA,100
5951,28,110,120,30,EA,100
5953,382,115,110,115,EA,100
6009,3687,385,165,385,EA,100
6010,100,10,10,10,EA,100
6011,77,280,200,5, EA,100
6012,,280,200,5,EA,100
6016,168,195,103,103,EA,100
6017,168,195,103,103,EA,100
6018,168,195,103,103,EA,100
6019,599,150,105,250,EA,100
6020,360,46,25,5,EA,100
6021,75,100,160,25,EA,100
6025,75,100,160,25,EA,100
6028,75,100,160,25,EA,100
6031,75,100,160,25,EA,100
6033,495,125,50,170,EA,100
6035,495,125,50,170,EA,100
6037,495,125,50,170,EA,100
6038,495,125,50,170,EA,100
5557,407,80,80,250,EA,100
5648,316,230,154,40,EA,100
5650,137,85,85,250,EA,100
5656,715,390,230,111,EA,100
5660,440,50,144,150,EA,100
5661,440,50,144,150,EA,100
5662,440,50,144,150,EA,100
5664,210,135,115,50,EA,100
5665,210,135,115,50,EA,100
5669,12,79,79,5,EA,100
5705,239,125,146,59,EA,100
5708,237,125,146,59,EA,100
5722,133,95,95,70,EA,100
5724,152,100,67,23,EA,100
5726,581,100,100,190,EA,100
5727,590,100,100,190,EA,100
5809,500,280,230,50,EA,100
5814,76,53,53,97,EA,100
5815,150,53,53,100,EA,100
5817,105,90,50,50,EA,100
5818,214,240,165,60,EA,100
5819,74,53,53,97,EA,100
5837,148,160,100,40,EA,100
5838,59,50,50,90,EA,100
5849,5,225,165,1,EA,100
5853,5,225,165,1,EA,100
5854,5,225,165,1,EA,100
5869,438,170,230,40,EA,100
5871,95,160,75,110,EA,100
5877,635,100,100,190,EA,100
5918,232,310,215,30,EA,100
5921,59,50,50,90,EA,100
5925,243,109,109,91,EA,100
5926,243,109,109,91,EA,100
5928,230,310,215,25,EA,100
5929,232,310,215,30,EA,100
5977,136,75,75,63,EA,100
5979,135,430,255,4,EA,100
5983,148,310,215,30,EA,100
5996,94,150,100,40,EA,100
5997,129,190,140,50,EA,100
5625,881,210,260,32,EA,100
5628,78,45,45,67,EA,100
5630,8,210,148,1,EA,100
5641,150,53,53,100,EA,100
5644,4,210,150,1,EA,100
5646,83,85,135,50,EA,100
5654,80,100,240,50,EA,100
5655,1009,285,260,72,EA,100
5822,251,220,140,50,EA,100
5836,4,210,150,1,EA,100
5855,1158,380,300,180,EA,100
5857,101,51,51,88,EA,100
5859,75,53,53,97,EA,100
5860,4160,910,210,210,EA,100
5868,548,380,240,40,EA,100
5874,635,100,100,190,EA,100
5878,635,100,100,190,EA,100
5881,640,100,100,190,EA,100
5893,125,170,200,90,EA,100
5888,53,170,200,90,EA,100
5891,99,170,200,90,EA,100
5896,115,170,200,90,EA,100
5897,125,170,200,90,EA,100
5898,220,170,200,90,EA,100
5899,233,290,100,40,EA,100
5902,300,290,100,40,EA,100
5904,233,290,100,40,EA,100
5905,235,170,200,90,EA,100
5923,243,109,109,91,EA,100
5924,243,109,109,91,EA,100
5927,4,115,35,20,EA,100
5945,2,170,50,20,EA,100
5948,1095,315,270,50,EA,100
5949,130,190,130,115,EA,100
5950,392,125,95,105,EA,100
5954,318,74,72,267,EA,100
5955,490,300,180,90,EA,80
5965,430,50,144,150,EA,100
5968,430,50,144,150,EA,100
5969,430,50,144,150,EA,100
5970,430,50,144,150,EA,100
5971,430,50,144,150,EA,100
5972,430,50,144,150,EA,100
5975,435,95,95,345,EA,100
5978,1543,390,350,50,EA,100
5980,2923,312,257,247,EA,100
5994,279,350,240,20,EA,100
6004,449,270,90,95,EA,100
6006,284,50,50,210,EA,100
6007,230,50,50,180,EA,100
6015,,280,200,5,EA,100
6022,75,100,160,25,EA,100
6023,75,100,160,25,EA,100
6024,75,100,160,25,EA,100
6026,75,100,160,25,EA,100
6027,75,100,160,25,EA,100
6029,75,100,160,25,EA,100
6030,75,100,160,25,EA,100
6032,75,100,160,25,EA,100
6034,495,125,50,170,EA,100
6036,495,125,50,170,EA,100
6039,1068,330,230,70,EA,100
6040,1068,330,230,70,EA,100
6041,1068,330,230,70,EA,100
6042,1068,330,230,70,EA,100
6043,1068,330,230,70,EA,100
5516,161,230,30,30,EA,100
5518,6,210,150,1,EA,100
5533,642,100,100,190,EA,100
5554,12,210,150,1,EA,100
5558,8,210,140,1,EA,100
5566,135,235,42,42,EA,100
5571,145,235,45,45,EA,100
5643,175,70,70,240,EA,100
5651,92,200,100,65,EA,100
5675,505,320,220,75,EA,100
5676,213,215,145,75,EA,100
5679,108,70,70,235,EA,100
5685,109,125,31,125,EA,100
5688,142,225,200,30,EA,100
5690,802,410,230,90,EA,100
5702,246,100,100,100,EA,100
5703,185,185,79,79,EA,100
5718,128,60,60,110,EA,100
5721,248,90,90,190,EA,100
5723,96,190,125,50,EA,100
5725,159,75,75,265,EA,100
5728,593,100,100,190,EA,100
5730,134,230,250,20,EA,100
5732,140,230,250,20,EA,100
5735,130,53,53,97,EA,100
5736,131,53,53,97,EA,100
5737,76,53,53,97,EA,100
5738,76,53,53,97,EA,100
5739,76,53,53,97,EA,100
5740,76,53,53,97,EA,100
5741,76,53,53,97,EA,100
5742,128,60,60,110,EA,100
5743,76,53,53,97,EA,100
5744,74,53,53,97,EA,100
5745,76,53,53,97,EA,100
5746,61,50,50,90,EA,100
5747,61,50,50,90,EA,100
5748,61,50,50,90,EA,100
5749,61,50,50,90,EA,100
5750,61,50,50,90,EA,100
5751,61,50,50,90,EA,100
5760,76,53,53,97,EA,100
5762,75,53,53,97,EA,100
5763,75,53,53,97,EA,100
5764,75,53,53,97,EA,100
5766,109,125,31,125,EA,100
5768,646,100,100,190,EA,100
5773,646,100,100,190,EA,100
5778,5,210,148,1,EA,100
5781,5,210,148,1,EA,100
5782,5,210,148,1,EA,100
5783,5,210,148,1,EA,100
5785,256,90,90,190,EA,100
5786,131,53,53,93,EA,100
5790,82,94,94,147,EA,100
5794,59,50,50,90,EA,100
5801,150,53,53,100,EA,100
5802,208,185,85,85,EA,100
5816,101,51,51,88,EA,100
5823,278,225,155,25,EA,100
5824,335,225,170,100,EA,100
5825,390,250,70,70,EA,100
5827,101,51,51,88,EA,100
5832,637,100,100,190,EA,100
5844,105,90,50,50,EA,100
5845,105,90,50,50,EA,100
5847,75,53,53,97,EA,100
5872,635,100,100,190,EA,100
5876,635,100,100,190,EA,100
5880,645,100,100,190,EA,100
5911,116,220,80,30,EA,100
5915,69,145,83,27,EA,100
5916,230,310,215,30,EA,100
5917,213,310,215,30,EA,100
5919,316,310,215,30,EA,100
5941,904,216,216,19,EA,100
5943,904,216,216,19,EA,100
5944,904,216,216,19,EA,100
5984,8,80,80,10,EA,100
5986,8,80,80,10,EA,100
5998,3,110,30,20,EA,100
5514,179,230,250,20,EA,100
5515,196,230,260,20,EA,100
5517,62,105,30,95,EA,100
5520,179,235,35,35,EA,100
5521,196,240,40,40,EA,100
5522,210,250,45,45,EA,100
5523,161,230,30,30,EA,100
5524,179,235,35,35,EA,100
5525,196,240,40,40,EA,100
5526,210,250,45,45,EA,100
5528,62,105,30,95,EA,100
5529,62,105,30,95,EA,100
5530,62,105,30,95,EA,100
5531,62,105,30,95,EA,100
5532,62,105,30,95,EA,100
5534,49,80,80,100,EA,100
5535,181,90,90,90,EA,100
5536,703,600,600,600,EA,100
5537,18,195,2,20,EA,100
5538,617,100,100,120,EA,100
5539,420,54,144,149,EA,100
5540,420,54,144,149,EA,100
5541,420,54,144,149,EA,100
5542,420,54,144,149,EA,100
5543,420,54,144,149,EA,100
5544,1160,300,251,45,EA,100
5545,109,65,65,235,EA,100
5546,353,261,200,66,EA,100
5547,440,143,52,145,EA,100
5548,250,100,100,190,EA,100
5549,214,105,105,140,EA,100
5550,433,127,127,190,EA,100
5555,243,260,170,50,EA,100
5559,296,225,150,10,EA,100
5560,61,230,70,10,EA,100
5561,1282,315,240,110,EA,100
5562,357,270,85,85,EA,100
5563,357,270,85,85,EA,100
5569,125,235,40,40,EA,100
5570,135,235,42,42,EA,100
5583,538,255,210,140,EA,100
5645,315,230,154,40,EA,100
5647,10,80,80,10,EA,100
5658,440,50,144,150,EA,100
5659,440,50,144,150,EA,100
5671,11.9,79,79,5,EA,100
5674,262,325,230,30,EA,100
5717,5,210,148,1,EA,100
5720,160,206,97,97,EA,100
5755,147,205,115,30,EA,100
5757,197,260,120,50,EA,100
5792,39,14,8,12,EA,100
5793,59,50,50,90,EA,100
5796,58,50,50,90,EA,100
5798,500,360,260,110,EA,100
5799,315,70,80,260,EA,100
5803,150,53,53,100,EA,100
5804,150,53,53,100,EA,100
5805,150,53,53,100,EA,100
5820,75,53,53,97,EA,100
5821,113,240,75,75,EA,100
5834,637,100,100,190,EA,100
5858,101,51,51,88,EA,100
5861,120,275,80,80,EA,100
5879,640,100,100,190,EA,100
5882,640,100,100,190,EA,100
5920,75,53,53,97,EA,100
5922,243,109,109,91,EA,100
5930,322,310,215,30,EA,100
5931,320,310,215,30,EA,100
5932,321,310,215,30,EA,100
5936,2718,345,260,145,EA,100
5956,1593,240,110,290,EA,100
5981,643,100,100,190,EA,100
5982,185,190,150,10,EA,100
5988,245,310,215,30,EA,100
5989,245,310,215,30,EA,100
5990,245,310,215,30,EA,100
5991,245,310,215,30,EA,100
5995,179,270,130,130,EA,100
5999,533,200,100,150,EA,100
6000,580,330,90,90,EA,100
6001,500,216,216,19,EA,100
6002,362,390,30,270,EA,100
6003,722,460,180,170,EA,100
6005,2346,350,200,420,EA,100
6008,228,50,50,180,EA,100
6013,77,280,200,5,EA,100
6014,77,280,200,5,EA,100
5527,406,250,215,80,EA,100
5556,266,100,100,260,EA,100
5564,115,235,35,35,EA,100
5565,125,235,40,40,EA,100
5567,145,235,45,45,EA,100
5568,115,235,35,35,EA,100
5572,296,225,150,10,EA,100
5573,296,225,150,10,EA,100
5574,253,100,100,240,EA,100
5575,337,200,130,60,EA,100
5576,109,65,65,235,EA,100
5577,472,230,100,100,EA,100
5578,253,100,100,240,EA,100
5579,253,100,100,240,EA,100
5580,720,340,205,20,EA,100
5581,344,300,200,40,EA,100
5582,249,275,80,80,EA,100
5584,430,54,144,149,EA,100
5585,430,54,144,149,EA,100
5586,430,54,144,149,EA,100
5587,430,54,144,149,EA,100
5588,430,54,144,149,EA,100
5589,665,100,100,190,EA,100
5590,665,100,100,190,EA,100
5591,665,100,100,190,EA,100
5592,665,100,100,190,EA,100
5593,665,100,100,190,EA,100
5594,665,100,100,190,EA,100
5595,665,100,100,190,EA,100
5596,665,100,100,190,EA,100
5597,68,125,85,40,EA,100
5598,68,125,85,40,EA,100
5599,68,125,85,40,EA,100
5600,68,125,85,40,EA,100
5601,68,125,85,40,EA,100
5602,215,93,93,152,EA,100
5603,607,300,200,100,EA,100
5604,320,230,154,40,EA,100
5605,262,325,230,30,EA,100
5606,316,230,154,40,EA,100
5607,318,325,15,240,EA,100
5677,152,82,82,95,EA,100
5678,61,115,70,20,EA,100
5680,294,210,140,20,EA,100
5683,109,125,31,125,EA,100
5689,102,300,140,20,EA,100
5692,431,190,255,5,EA,100
5693,639,100,100,190,EA,100
5694,640,100,100,190,EA,100
5695,639,100,100,190,EA,100
5696,639,100,100,190,EA,100
5697,639,100,100,190,EA,100
5698,639,100,100,190,EA,100
5719,128,60,60,110,EA,100
5704,639,100,100,190,EA,100
5709,239,125,146,59,EA,100
5710,239,125,146,59,EA,100
5711,239,125,146,59,EA,100
5713,239,125,146,59,EA,100
5729,588,100,100,190,EA,100
5731,140,230,250,25,EA,100
5733,160,230,250,20,EA,100
5734,175,230,250,20,EA,100
5752,440,50,144,150,EA,100
5753,103,50,50,90,EA,100
5754,76,55,55,96,EA,100
5756,277,155,95,95,EA,100
5758,126,240,120,20,EA,100
5759,329,240,65,65,EA,100
5761,75,53,53,97,EA,100
5765,75,53,53,97,EA,100
5767,646,100,100,190,EA,100
5769,646,100,100,190,EA,100
5770,646,100,100,190,EA,100
5771,646,100,100,190,EA,100
5772,646,100,100,190,EA,100
5774,76,53,53,97,EA,100
5775,130,53,53,97,EA,100
5776,74,53,53,97,EA,100
5777,5,210,148,1,EA,100
5779,5,210,148,1,EA,100
5780,5,210,148,1,EA,100
5784,2610,290,200,250,EA,100
5787,76,53,53,93,EA,100
5788,290,70,70,263,EA,100
5789,5,210,148,1,EA,100
5553,4,210,150,1,EA,100
5649,200,295,75,75,EA,100
5652,86,220,150,25,EA,100
5653,175,210,100,50,EA,100
5657,440,50,144,150,EA,100
5663,420,50,144,150,EA,100
5666,210,135,115,50,EA,100
5667,210,135,115,50,EA,100
5668,210,135,115,50,EA,100
5791,82,121,90,27,EA,100
5795,58,50,50,90,EA,100
5797,50,90,90,120,EA,100
5800,228,260,185,30,EA,100
5806,150,53,53,100,EA,100
5807,150,53,53,100,EA,100
5808,150,53,53,100,EA,100
5810,318,70,70,270,EA,100
5811,145,220,170,55,EA,100
5812,1446,260,185,195,EA,100
5813,75,53,53,97,EA,100
5828,637,100,100,190,EA,100
5829,643,100,100,190,EA,100
5830,637,100,100,190,EA,100
5831,637,100,100,190,EA,100
5835,6,165,45,20,EA,100
5840,105,90,50,50,EA,100
5841,105,90,50,50,EA,100
5842,76,53,53,97,EA,100
5843,101,51,51,88,EA,100
5846,76,76,53,53,EA,100
5848,5,225,165,1,EA,100
5850,5,225,165,1,EA,100
5851,5,225,165,1,EA,100
5852,5,225,165,1,EA,100
5856,101,51,51,88,EA,100
5862,5,225,165,1,EA,100
5863,5,225,165,1,EA,100
5864,5,225,165,1,EA,100
5865,207,160,175,30,EA,100
5866,126,165,180,15,EA,100
5867,200,290,305,20,EA,100
5870,63,50,50,100,EA,100
5873,635,100,100,190,EA,100
5875,635,100,100,190,EA,100
5890,96,170,200,90,EA,100
5892,110,170,200,90,EA,100
5889,53,170,200,90,EA,100
5894,93,170,200,90,EA,100
5895,105,170,200,90,EA,100
5900,256,290,100,40,EA,100
5901,269,290,100,40,EA,100
5903,226,290,100,40,EA,100
5906,256,290,100,40,EA,100
5907,272,290,100,40,EA,100
5914,138,220,80,30,EA,100
5912,124,220,80,30,EA,100
5913,128,220,80,30,EA,100
5933,357,245,85,85,EA,100
5934,171,70,65,115,EA,100
5935,389,155,155,165,EA,100
5938,904,216,216,19,EA,100
5939,904,216,216,19,EA,100
5940,904,216,216,19,EA,100
5942,904,216,216,19,EA,100
5946,6,159,40,20,EA,100
5952,43,100,120,120,EA,100
5957,492,180,180,105,EA,100
5958,191,250,160,60,EA,100
5959,103,90,50,50,EA,100
5961,103,90,50,50,EA,100
5962,243,109,109,91,EA,100
5963,134,245,70,70,EA,100
5964,248,180,145,40,EA,100
5966,430,50,144,150,EA,100
5967,430,50,144,150,EA,100
5973,115,280,70,70,EA,100
5974,270,95,95,160,EA,100
5976,494,95,95,280,EA,100
5985,8,80,80,10,EA,100
5987,245,310,215,30,EA,100
5992,245,310,215,30,EA,100
5993,245,310,215,30,EA,100
